timedelta_ms,Xacc,Yacc,Zacc
74113,11.961432,-2.614468,1.723825
74133,6.856994,-3.102885,1.905785
74153,7.029376,-3.610456,2.528277
74173,6.722919,-4.003105,3.007117
74193,6.617573,-4.386178,3.533842
74213,6.722919,-4.395754,3.840300
74233,2.020706,-5.497087,1.877054
74253,6.770802,-3.514688,2.566584
74273,5.669470,-3.754108,1.561020
74293,6.837840,-4.060566,3.026271
74313,7.508216,-3.706224,4.558560
74333,7.460332,-4.434062,3.696647
74353,4.683059,-6.684611,-2.528277
74373,9.002198,-6.933608,3.725378
74393,7.862558,-7.718906,4.453215
74413,7.192182,-7.527370,4.673482
74433,8.015787,-5.832275,4.596867
74453,8.408437,-3.974375,3.581726
74473,11.549629,-5.267244,2.815581
74493,13.752295,-2.106898,1.915361
74513,12.976573,1.359907,2.537854
74533,9.883265,-1.264138,0.536301
74553,7.517793,-4.271256,-0.919373
74573,6.004658,-5.755661,-2.039860
74593,7.163452,-5.880159,-1.369483
74613,8.034941,-5.094861,0.746991
74633,8.944737,-4.108450,2.221819
74653,7.661446,-4.759673,3.169923
74673,7.297527,-6.148310,-0.019154
74693,6.320693,-7.048530,-0.335188
74713,6.473921,-5.583278,1.675941
74733,7.220912,-4.204218,2.911349
74753,8.111555,-3.447650,2.432509
74773,8.236053,-3.869030,-0.114922
74793,9.088389,-5.046977,-0.679953
74813,9.346964,-6.483498,0.622492
74833,10.256760,-7.077260,1.857901
74853,10.534488,-5.190629,2.691083
74873,9.145850,-4.941632,1.522712
74893,8.801085,-4.788404,0.009577
74913,8.427590,-5.784391,0.057461
74933,7.747637,-6.196194,0.852336
74953,7.201759,-5.774815,1.120486
74973,7.086837,-5.181053,0.804452
74993,7.527370,-4.960786,-0.028730
75013,8.475474,-4.596867,-0.785298
75033,8.255207,-5.075707,-0.574608
75053,7.402872,-6.033388,0.430956
75073,6.684611,-6.224925,1.350330
75093,6.138733,-6.052542,1.628057
75113,6.483498,-5.698200,1.666364
75133,7.000646,-5.401319,1.752556
75153,7.393295,-5.334281,1.561020
75173,7.000646,-5.334281,2.011129
75193,6.885724,-5.190629,2.116474
75213,6.962338,-5.018247,2.327164
75233,7.211336,-4.893748,2.719813
75253,4.242526,-5.046977,1.063026
75273,9.471462,-4.146757,3.016694
75293,9.442732,-4.031836,3.026271
75313,9.184157,-3.754108,2.480393
75333,8.370130,-4.165911,2.001553
75354,7.240066,-6.110003,4.156334
75374,6.167464,-7.067683,5.679047
75394,5.832275,-6.636727,6.301539
75414,6.981492,-7.182605,9.586384
75434,5.975927,-4.299986,4.079720
75454,6.512228,-4.060566,3.447650
75474,7.077260,-3.600879,4.127604
75494,7.096414,-3.687071,4.194642
75514,7.536947,-3.782839,3.275268
75534,7.173028,-3.687071,3.131616
75554,6.876147,-3.294421,3.878607
75574,6.914454,-3.265691,4.041412
75594,6.588843,-3.495534,3.792415
75614,6.866570,-3.217807,4.098873
75634,6.531382,-3.457227,4.510676
75654,5.698200,-4.606444,4.252102
75674,5.841852,-4.865018,5.410896
75694,5.899313,-4.826711,5.880159
75714,5.908890,-4.654328,6.483498
75734,6.550536,-4.577713,6.876147
75754,6.780379,-4.654328,6.588843
75774,6.952762,-4.089296,6.560112
75794,7.364564,-3.265691,5.928043
75814,7.738060,-3.294421,4.999093
75834,10.007763,-3.801992,4.405331
75854,10.218452,-3.495534,3.600879
75874,9.117120,-3.332729,3.792415
75894,7.766790,-4.606444,3.390190
75914,6.952762,-4.635174,3.122039
75934,7.958326,-3.533842,2.078167
75954,8.954314,-2.738967,0.335188
75974,8.676587,-3.323152,-1.072602
75994,8.408437,-3.792415,0.938527
76014,8.226477,-4.673482,2.537854
76034,7.594408,-5.640739,1.465251
76054,7.556100,-5.477933,0.833182
76074,8.073248,-4.520253,1.187524
76094,8.571242,-3.916914,1.580173
76114,8.389283,-4.060566,1.972822
76134,8.216900,-4.280833,1.580173
76154,7.920019,-4.338294,1.225831
76174,8.245630,-4.127604,1.618480
76194,8.101978,-4.836287,1.771709
76214,7.900866,-5.123591,1.656788
76234,7.594408,-5.286397,1.790863
76254,7.326257,-4.960786,2.212242
76274,7.412448,-4.654328,2.633622
76294,7.546524,-4.510676,2.518700
76314,7.728483,-4.414908,1.723825
76334,8.504205,-4.060566,1.312023
76354,7.230489,-4.817134,0.938527
76374,7.201759,-4.702212,1.139640
76394,7.632715,-5.621585,1.292869
76414,8.322245,-5.295974,1.149217
76434,9.021352,-4.769250,1.331176
76454,9.155427,-5.353435,1.608904
76474,9.136273,-5.966351,2.777274
76494,8.705317,-6.483498,2.624045
76514,7.977480,-6.665458,2.920926
76534,7.795521,-6.569689,2.700660
76554,8.647857,-6.684611,2.288857
76574,9.576807,-7.038953,3.064578
76594,10.046070,-5.497087,3.897760
76614,9.193734,-4.290410,3.552995
76634,6.971915,-4.041412,3.016694
76654,6.004658,-3.438074,2.901772
76674,7.354988,-3.198653,2.643199
76694,9.050082,-3.074155,1.637634
76714,10.103531,-2.873042,0.478840
76734,9.701305,-4.060566,0.373495
76754,9.911995,-5.075707,0.526724
76774,9.279925,-6.607996,1.522712
76794,8.935161,-7.268796,2.892196
76814,8.877700,-4.232949,2.815581
76839,7.441179,-3.801992,4.041412
76859,5.612009,-4.874595,3.945644
76879,6.780379,-3.830723,3.696647
76899,6.770802,-2.959233,3.007117
76919,5.861006,-3.323152,2.518700
76939,6.435614,-3.198653,1.493982
76959,6.512228,-3.572149,1.091756
76979,6.732495,-3.150769,1.053449
76999,6.387730,-2.968810,1.867477
77019,6.789956,-3.533842,2.959233
77039,6.981492,-4.865018,2.355895
77059,7.153875,-5.468357,2.700660
77079,7.642292,-6.071695,4.453215
77099,8.101978,-7.029376,14.164097
77119,7.623138,-6.234501,7.757214
77139,4.156334,-7.805098,4.510676
77159,5.937620,-7.249643,3.830723
77179,4.807557,-7.211336,4.070143
77199,10.189722,-10.611102,5.248090
77219,12.966996,-6.397307,5.104438
77239,7.575254,-0.402226,2.260126
77259,7.623138,1.570596,2.068590
77279,7.699753,-3.792415,-0.229843
77299,7.278373,-6.081272,0.124498
77319,8.772355,-5.439626,1.848324
77339,9.959879,-3.007117,2.537854
77359,7.287950,-5.410896,1.800440
77379,5.650316,-6.818686,2.978387
77399,6.780379,-4.711789,1.254562
77419,8.245630,-3.840300,1.254562
77439,8.743625,-3.916914,2.346318
77459,7.805098,-5.094861,3.256114
77479,6.933608,-5.535394,2.920926
77499,6.636727,-4.893748,2.662352
77519,7.211336,-4.319140,2.173935
77545,8.398860,-3.936068,1.436521
77565,8.628703,-3.859453,1.292869
77585,8.408437,-4.060566,1.005565
77605,8.092402,-4.041412,1.302446
77625,7.556100,-4.156334,1.158794
77645,7.259220,-4.194642,0.986411
77665,8.475474,-4.098873,0.229843
77685,8.944737,-4.357447,-0.373495
77705,9.165004,-4.663905,-0.134075
77725,8.561666,-5.612009,-0.076614
77745,7.680599,-6.368577,1.436521
77765,5.956774,-4.453215,3.629610
77785,6.914454,-7.469909,0.440533
77805,6.560112,-7.019799,2.145205
77825,7.402872,-6.636727,2.978387
77845,7.603985,-6.081272,3.246537
77865,7.671022,-6.445191,2.557007
77885,8.667010,-5.410896,3.246537
77905,8.331821,-4.012682,3.150769
77925,7.297527,-3.897760,2.671929
77945,8.705317,-3.485958,2.662352
77965,11.693281,-3.639187,2.959233
77985,14.633361,-2.537854,2.978387
78005,13.225570,-3.773262,3.591303
78025,9.078813,-5.391742,2.825158
78045,7.910442,-4.424485,3.744531
78065,7.852982,-3.955221,3.706224
78085,7.201759,-3.332729,2.959233
78105,6.512228,-3.275268,1.944092
78125,5.956774,-2.738967,2.231396
78145,5.046977,-3.897760,2.145205
78165,4.683059,-4.711789,3.217807
78185,4.884171,-4.491522,4.060566
78205,5.238513,-4.031836,4.481946
78225,5.813122,-3.265691,3.466804
78245,6.081272,-3.284845,2.748544
78265,5.449203,-3.371036,2.432509
78285,4.951209,-4.194642,1.618480
78305,5.181053,-5.564125,2.403779
78325,6.971915,-6.675035,5.123591
78345,8.015787,-6.799533,9.021352
78365,7.297527,-6.540959,10.630256
78385,5.669470,-7.364564,8.025364
78405,6.473921,-7.632715,6.234501
78425,6.713342,-7.498640,8.255207
78445,4.606444,-7.603985,9.193734
78465,4.807557,-7.469909,4.548983
78485,12.488156,-8.082825,1.532289
78505,15.054740,-1.570596,-0.277727
78525,13.177686,2.509123,2.738967
78545,7.623138,-3.131616,2.825158
78565,3.543418,-10.764331,2.260126
78585,3.160346,-4.223372,3.227384
78605,6.789956,-5.765238,-1.589750
78625,9.615114,1.321599,0.363919
78645,9.481039,-1.561020,-0.478840
78665,8.801085,-4.730943,0.603339
78685,6.732495,-6.330269,0.612916
78705,6.062119,-6.540959,0.852336
78725,6.100426,-4.951209,3.112462
78745,6.665458,-4.491522,2.901772
78765,6.914454,-4.328717,2.154782
78785,7.211336,-4.328717,1.149217
78805,7.441179,-4.434062,0.794875
78825,7.671022,-4.711789,1.149217
78845,7.460332,-5.046977,1.197101
78865,7.584831,-4.951209,1.752556
78885,7.402872,-4.778827,1.714248
78905,7.345411,-4.596867,1.608904
78925,7.939173,-4.414908,1.053449
78945,8.676587,-4.501099,0.545878
78965,9.212888,-4.434062,-0.153229
78985,8.925584,-5.564125,0.057461
79005,8.427590,-6.636727,0.890643
79025,8.082825,-6.090849,1.647211
79052,7.766790,-6.119579,1.896208
79072,7.977480,-6.224925,2.269703
79092,7.642292,-6.071695,2.700660
79112,7.307104,-6.991069,2.547431
79132,6.991069,-8.130709,2.940080
79152,9.136273,-6.263232,3.907337
79172,8.973468,-5.966351,3.926491
79192,8.264784,-5.190629,4.127604
79212,8.370130,-3.485958,3.457227
79232,8.054094,-1.838747,1.647211
79252,9.662998,-2.451663,-0.095768
79272,11.415554,-3.236961,-0.028730
79292,10.678140,-3.859453,1.082179
79312,8.868123,-4.999093,2.576161
79332,7.268796,-7.240066,4.405331
79352,7.498640,-6.062119,4.338294
79372,7.623138,-4.855441,5.449203
79392,7.517793,-3.246537,4.587290
79412,6.732495,-3.102885,2.959233
79432,18.828003,-2.279280,10.065224
79452,7.086837,-3.198653,2.193089
79472,5.602432,-2.489970,1.359907
79492,6.502652,-2.806004,1.790863
79512,6.809110,-2.633622,1.532289
79532,6.186617,-3.217807,1.618480
79552,5.746084,-4.060566,1.857901
79572,6.033388,-4.826711,1.800440
79592,7.862558,-5.975927,4.778827
79612,8.025364,-5.870583,10.438720
79632,5.391742,-7.259220,8.820239
79652,6.224925,-6.761226,7.029376
79672,5.659893,-7.125144,7.249643
79692,5.707777,-8.130709,6.684611
79712,5.822699,-6.904878,6.607996
79732,5.075707,-5.985504,5.487510
79752,11.463438,-10.295067,2.585738
79772,14.891934,-4.405331,0.900220
79792,14.939818,3.955221,3.418920
79812,9.806650,-1.819593,1.991976
79832,4.654328,-7.594408,0.373495
79862,4.319140,-5.793968,0.766145
79882,8.245630,-3.217807,0.565032
79902,7.556100,-1.359907,1.608904
79922,9.998186,-3.265691,0.794875
79942,6.540959,-6.550536,1.580173
79962,5.171476,-6.655881,2.451663
79982,6.138733,-5.267244,1.034295
80002,7.278373,-3.667917,1.742979
80022,8.236053,-2.978387,2.518700
80042,7.766790,-4.070143,1.829170
80062,7.460332,-4.501099,0.622492
80082,7.584831,-4.319140,0.402226
80102,8.015787,-4.127604,1.340753
80122,7.623138,-4.347870,1.810017
80142,7.345411,-4.721366,1.541866
80162,7.460332,-4.587290,1.273715
80182,7.671022,-4.663905,1.158794
80202,8.034941,-4.520253,1.082179
80222,9.107543,-4.347870,1.139640
80242,9.117120,-4.338294,1.120486
80262,8.609550,-4.797980,0.890643
80282,8.427590,-5.650316,1.158794
80302,7.594408,-5.861006,0.814029
80322,7.134721,-6.646304,1.752556
80342,7.383718,-6.062119,2.710236
80362,6.665458,-5.803545,2.585738
80382,7.278373,-5.995081,2.183512
80402,8.169016,-6.636727,1.580173
80422,9.940725,-7.469909,2.796427
80442,10.314221,-6.378153,3.658340
80462,8.207323,-5.190629,4.750096
80482,6.617573,-3.696647,4.194642
